Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Order_Value,Payment_Method,Rating,Delivery_Time(min)
O1388,C238,R224,2024-08-17,Delhi,1418.0,Net Banking,3,36
O1389,C301,R282,2023-11-28,Hyderabad,1348.62,UPI,1,38
O1390,C323,R292,2023-09-06,Mumbai,907.04,Net Banking,5,48
O1391,C381,R316,2024-01-31,Hyderabad,1407.45,Net Banking,1,33
O1392,C713,R337,2024-08-16,Delhi,552.32,UPI,5,38
O1393,C572,R255,2023-07-27,Mumbai,611.9,UPI,1,34
O1394,C890,R211,2023-12-01,Mumbai,163.67,Net Banking,1,48
O1395,C450,R319,2023-08-05,Delhi,924.88,Credit Card,1,41
O1396,C716,R270,2023-09-16,Pune,1110.69,Net Banking,2,58
O1397,C808,R216,2024-07-01,Mumbai,1182.93,Credit Card,5,43
O1398,C664,R321,2023-10-01,Delhi,309.74,Debit Card,3,15
O1399,C446,R323,2023-06-13,Bangalore,721.82,Credit Card,4,50
O1400,C716,R209,2023-01-20,Hyderabad,347.61,COD,5,57
O1401,C267,R230,2023-12-11,Mumbai,1026.98,UPI,2,53
O1402,C375,R259,2023-11-18,Bangalore,321.12,Debit Card,5,59
O1403,C552,R269,2023-11-08,Mumbai,1365.83,Net Banking,3,21
O1404,C573,R216,2023-05-16,Pune,422.89,Credit Card,5,57
O1405,C119,R249,2024-04-28,Delhi,507.96,Debit Card,2,34
O1406,C861,R236,2024-05-20,Mumbai,1291.27,COD,2,34
O1407,C676,R317,2024-05-27,Delhi,741.85,Credit Card,4,39
O1408,C511,R279,2023-07-24,Chennai,133.59,Net Banking,3,57
O1409,C850,R210,2023-04-11,Mumbai,792.42,Net Banking,4,35
O1410,C469,R333,2024-10-12,Pune,218.36,Credit Card,1,23
O1411,C886,R322,2024-05-29,Pune,1479.48,COD,2,41
O1412,C523,R234,2023-10-23,Bangalore,923.36,UPI,4,42
O1413,C196,R232,2024-05-09,Pune,459.15,UPI,2,39
O1414,C724,R217,2023-04-21,Delhi,889.2,Net Banking,2,50
O1415,C664,R212,2024-03-26,Chennai,207.61,COD,1,48
O1416,C732,R289,2023-08-16,Pune,1219.85,Net Banking,2,16
O1417,C863,R309,2023-05-30,Mumbai,1395.46,UPI,4,23
O1418,C734,R200,2023-03-31,Pune,1324.22,Net Banking,3,33
O1419,C597,R262,2023-06-22,Chennai,578.46,Credit Card,5,29
O1420,C799,R233,2024-05-08,Delhi,556.08,Credit Card,4,35
O1421,C661,R302,2024-03-20,Mumbai,149.12,COD,1,30
O1422,C440,R209,2023-03-01,Bangalore,1011.96,UPI,5,16
O1423,C817,R327,2024-09-26,Bangalore,848.87,COD,2,40
O1424,C286,R206,2023-12-18,Bangalore,743.08,COD,4,58
O1425,C687,R255,2023-01-28,Mumbai,1370.68,UPI,5,43
O1426,C815,R279,2024-07-31,Bangalore,335.03,Debit Card,4,47
O1427,C699,R211,2024-06-13,Pune,113.53,Debit Card,2,48
O1428,C676,R344,2024-06-11,Mumbai,202.64,Net Banking,4,41
O1429,C715,R247,2023-06-29,Mumbai,412.72,Debit Card,1,21
O1430,C492,R225,2023-03-14,Mumbai,146.6,Credit Card,5,29
O1431,C809,R311,2024-03-24,Hyderabad,803.98,COD,5,31
O1432,C267,R321,2023-06-22,Delhi,539.73,Net Banking,5,23
O1433,C201,R211,2023-05-28,Hyderabad,352.68,COD,4,27
O1434,C335,R348,2024-05-05,Hyderabad,1150.12,UPI,2,46
O1435,C539,R241,2023-09-03,Hyderabad,386.23,Debit Card,4,16
O1436,C523,R260,2023-10-07,Delhi,1062.65,UPI,4,46
O1437,C773,R257,2023-11-26,Hyderabad,588.97,Net Banking,5,34
O1438,C438,R233,2024-04-12,Bangalore,816.56,Credit Card,2,57
O1439,C505,R206,2023-07-04,Mumbai,1407.41,Debit Card,3,33
O1440,C113,R308,2023-08-22,Mumbai,152.29,UPI,2,41
O1441,C444,R234,2024-08-22,Pune,800.37,Debit Card,4,50
O1442,C637,R214,2024-05-08,Chennai,1296.19,COD,1,44
O1443,C114,R224,2024-03-02,Bangalore,923.16,Credit Card,2,25
O1444,C332,R258,2023-12-07,Delhi,487.62,Debit Card,5,30
O1445,C268,R278,2023-09-08,Chennai,656.75,Credit Card,1,40
O1446,C135,R285,2024-04-21,Mumbai,1052.37,COD,3,44
O1447,C501,R333,2024-08-07,Hyderabad,1347.14,COD,3,16
O1448,C247,R287,2023-05-07,Pune,157.49,UPI,1,48
O1449,C707,R348,2023-09-15,Pune,200.15,Net Banking,3,55
O1450,C793,R270,2024-09-16,Mumbai,555.07,UPI,1,36
O1451,C552,R320,2023-11-02,Bangalore,425.89,Credit Card,4,45
O1452,C886,R292,2023-09-13,Chennai,470.9,UPI,1,35
O1453,C481,R295,2024-04-10,Pune,409.78,Debit Card,4,50
O1454,C524,R231,2024-06-19,Mumbai,374.16,UPI,5,54
O1455,C890,R252,2023-07-15,Bangalore,282.87,Net Banking,5,37
O1456,C292,R258,2024-04-27,Mumbai,1407.54,Net Banking,3,40
O1457,C860,R268,2024-02-29,Mumbai,301.87,Credit Card,1,32
O1458,C136,R331,2023-04-14,Bangalore,386.17,COD,4,29
O1459,C475,R285,2023-05-08,Bangalore,444.77,Net Banking,5,48
O1460,C170,R217,2024-08-30,Bangalore,1406.22,Credit Card,5,36
O1461,C699,R280,2023-10-07,Mumbai,1158.0,Net Banking,5,42
O1462,C595,R313,2024-01-20,Pune,1205.58,Net Banking,3,57
O1463,C681,R223,2023-02-21,Delhi,246.66,COD,5,21
O1464,C414,R265,2023-05-27,Delhi,1270.83,Debit Card,2,54
O1465,C411,R340,2023-10-03,Mumbai,671.47,Credit Card,3,56
O1466,C141,R261,2023-04-02,Mumbai,467.95,Net Banking,1,38
O1467,C391,R253,2024-02-28,Pune,906.05,Net Banking,2,49
O1468,C846,R342,2023-08-29,Bangalore,1251.06,UPI,3,27
O1469,C414,R330,2023-12-19,Mumbai,1190.11,Debit Card,3,27
O1470,C782,R236,2023-01-21,Hyderabad,1346.0,COD,4,45
O1471,C789,R236,2024-04-03,Bangalore,1399.39,Credit Card,2,33
O1472,C413,R330,2023-09-16,Mumbai,433.37,Net Banking,2,43
O1473,C618,R234,2023-02-06,Hyderabad,693.4,Credit Card,2,36
O1474,C183,R323,2023-06-17,Chennai,120.48,COD,5,55
O1475,C185,R217,2024-05-09,Pune,1331.05,Debit Card,5,35
O1476,C144,R321,2023-11-24,Hyderabad,316.4,UPI,1,30
O1477,C577,R247,2023-05-08,Mumbai,1306.06,Debit Card,1,44
O1478,C460,R216,2024-05-21,Delhi,561.14,UPI,1,19
O1479,C553,R334,2023-06-16,Mumbai,615.39,Credit Card,5,55
O1480,C532,R256,2023-08-09,Delhi,154.79,Debit Card,4,55
O1481,C391,R207,2023-02-19,Pune,557.63,Debit Card,1,20
O1482,C664,R327,2023-05-28,Pune,1343.71,Debit Card,3,35
O1483,C719,R316,2024-05-29,Bangalore,135.77,COD,5,56
O1484,C114,R255,2023-10-09,Bangalore,668.86,Credit Card,4,25
O1485,C268,R325,2023-04-01,Delhi,143.96,UPI,3,38
O1486,C686,R258,2023-03-06,Delhi,619.29,Debit Card,3,42
O1487,C421,R257,2024-08-23,Pune,341.7,Credit Card,5,29
O1488,C650,R339,2023-09-16,Hyderabad,453.11,COD,2,53
O1489,C388,R307,2024-04-30,Delhi,1328.64,COD,4,54
O1490,C423,R273,2023-08-04,Delhi,710.47,Credit Card,5,33
O1491,C230,R347,2023-10-28,Hyderabad,483.32,UPI,2,31
O1492,C314,R300,2024-07-10,Bangalore,925.07,Credit Card,5,17
O1493,C594,R247,2024-04-19,Bangalore,298.95,Credit Card,5,17
O1494,C467,R270,2023-06-10,Delhi,463.15,Net Banking,3,53
O1495,C733,R315,2024-07-30,Bangalore,864.75,COD,5,42
O1496,C797,R321,2023-05-21,Bangalore,432.53,UPI,2,45
O1497,C549,R277,2023-11-11,Chennai,1050.78,Net Banking,3,56
O1498,C719,R228,2023-03-14,Bangalore,788.09,Credit Card,2,22
O1499,C356,R292,2024-02-24,Pune,1180.78,COD,2,31
O1500,C450,R272,2024-02-16,Mumbai,1427.54,Net Banking,3,49
O1501,C686,R299,2024-01-03,Delhi,262.13,Net Banking,2,50
O1502,C421,R273,2023-08-11,Delhi,568.53,UPI,1,41
O1503,C583,R294,2023-10-03,Pune,547.37,Credit Card,5,54
O1504,C256,R216,2023-05-29,Mumbai,311.66,UPI,3,59
O1505,C586,R336,2024-04-21,Mumbai,1234.42,Net Banking,3,47
O1506,C803,R296,2024-04-19,Pune,1163.83,Net Banking,1,25
O1507,C805,R208,2023-12-15,Hyderabad,778.2,UPI,1,35
O1508,C695,R334,2024-10-08,Hyderabad,852.88,Net Banking,1,20
O1509,C709,R343,2023-01-13,Mumbai,183.36,Debit Card,1,35
O1510,C560,R218,2024-08-28,Hyderabad,877.71,COD,4,42
O1511,C580,R333,2023-04-24,Hyderabad,1207.88,Credit Card,3,31
O1512,C206,R313,2024-02-23,Hyderabad,903.36,COD,2,32
O1513,C474,R338,2024-10-11,Mumbai,471.43,Credit Card,3,25
O1514,C481,R324,2023-06-29,Hyderabad,1034.57,Net Banking,3,58
O1515,C869,R260,2024-09-24,Delhi,606.08,UPI,3,39
O1516,C464,R241,2024-08-03,Chennai,862.82,UPI,1,44
O1517,C553,R212,2024-03-09,Mumbai,782.59,Net Banking,1,39
O1518,C540,R339,2023-04-21,Pune,633.65,Credit Card,4,21
O1519,C622,R284,2023-02-09,Hyderabad,1106.43,Net Banking,3,51
O1520,C712,R219,2023-02-26,Bangalore,1337.43,Credit Card,5,41
O1521,C288,R249,2024-01-25,Mumbai,107.3,Net Banking,4,40
O1522,C538,R291,2023-07-07,Pune,1407.06,Net Banking,1,27
O1523,C777,R287,2024-09-16,Chennai,816.12,Net Banking,3,38
O1524,C492,R268,2024-02-28,Delhi,1081.02,UPI,1,26
O1525,C332,R236,2024-06-10,Pune,1297.87,Credit Card,2,28
O1526,C642,R339,2024-05-17,Hyderabad,753.95,Net Banking,1,23
O1527,C776,R298,2024-03-03,Bangalore,1268.96,COD,1,45
O1528,C163,R324,2023-04-14,Hyderabad,348.67,COD,4,18
O1529,C734,R253,2024-09-30,Pune,322.83,UPI,2,33
O1530,C774,R329,2023-09-30,Mumbai,1020.46,Debit Card,5,15
O1531,C489,R240,2023-02-26,Bangalore,1318.2,UPI,5,43
O1532,C888,R244,2024-08-09,Bangalore,1349.4,Debit Card,5,59
O1533,C741,R302,2023-04-10,Pune,1001.24,UPI,3,20
O1534,C732,R305,2024-08-07,Chennai,835.68,COD,5,15
O1535,C712,R336,2024-06-21,Chennai,563.95,Net Banking,3,39
O1536,C220,R327,2023-08-29,Hyderabad,1472.0,Credit Card,1,41
O1537,C280,R285,2023-05-08,Pune,547.57,Net Banking,5,36
O1538,C492,R246,2024-08-01,Bangalore,1141.86,COD,4,31
O1539,C320,R204,2023-01-09,Pune,844.77,Credit Card,2,43
O1540,C451,R200,2023-03-12,Bangalore,951.92,Debit Card,2,17
O1541,C822,R243,2023-11-12,Hyderabad,650.87,Debit Card,1,31
O1542,C776,R349,2024-09-21,Mumbai,1450.75,COD,2,16
O1543,C615,R237,2023-10-09,Mumbai,900.36,Credit Card,2,46
O1544,C800,R218,2024-08-26,Pune,1412.9,Net Banking,1,36
O1545,C740,R314,2024-02-17,Bangalore,110.63,COD,1,53
O1546,C462,R286,2023-05-16,Mumbai,901.74,Debit Card,1,47
O1547,C266,R322,2024-01-12,Bangalore,1104.06,COD,4,36
O1548,C525,R281,2024-07-17,Hyderabad,1143.11,Net Banking,1,18
O1549,C700,R340,2023-04-22,Pune,1366.97,UPI,1,52
O1550,C467,R257,2024-02-18,Bangalore,106.16,UPI,1,27
O1551,C654,R345,2023-11-12,Pune,100.46,Net Banking,5,37
O1552,C183,R266,2023-09-01,Bangalore,761.17,Credit Card,5,27
O1553,C712,R321,2024-08-26,Chennai,141.01,COD,4,34
O1554,C767,R286,2023-12-16,Chennai,1464.35,Net Banking,4,47
O1555,C681,R330,2024-08-27,Bangalore,410.89,UPI,2,48
O1556,C873,R254,2024-08-21,Hyderabad,761.73,Debit Card,5,52
O1557,C778,R288,2023-07-03,Pune,185.59,Net Banking,4,43
O1558,C828,R257,2023-10-01,Delhi,830.87,Net Banking,4,46
O1559,C850,R262,2023-08-03,Bangalore,631.94,Net Banking,2,25
O1560,C752,R290,2023-06-07,Bangalore,162.52,UPI,1,32
O1561,C661,R251,2024-07-27,Chennai,569.17,UPI,3,59
O1562,C105,R325,2024-04-24,Mumbai,648.01,Net Banking,2,35
O1563,C492,R223,2023-05-30,Chennai,1485.89,Net Banking,3,26
O1564,C571,R271,2023-12-20,Pune,391.04,Credit Card,2,53
O1565,C353,R208,2023-08-19,Chennai,862.69,Debit Card,2,34
O1566,C368,R309,2023-06-21,Delhi,1482.24,COD,1,21
O1567,C870,R293,2023-04-10,Hyderabad,1208.83,COD,4,41
O1568,C824,R316,2024-02-17,Delhi,1490.71,COD,5,21
O1569,C794,R282,2023-04-08,Hyderabad,1455.62,UPI,2,16
O1570,C438,R279,2024-02-12,Delhi,785.36,UPI,1,57
O1571,C113,R348,2024-03-12,Chennai,1074.93,Credit Card,3,47
O1572,C175,R299,2023-03-10,Delhi,254.62,UPI,4,35
O1573,C363,R239,2023-05-06,Chennai,717.61,Net Banking,2,43
O1574,C115,R302,2023-02-21,Chennai,1232.63,Debit Card,3,46
O1575,C116,R261,2024-06-14,Pune,807.47,Debit Card,2,59
O1576,C838,R268,2024-06-15,Chennai,1083.78,Debit Card,5,26
O1577,C680,R341,2024-03-10,Mumbai,1144.05,Debit Card,5,27
O1578,C361,R308,2023-04-18,Delhi,454.86,COD,4,53
O1579,C205,R203,2023-12-14,Bangalore,1325.98,COD,3,58
O1580,C523,R271,2023-06-06,Bangalore,743.75,Net Banking,5,54
O1581,C104,R216,2024-08-02,Bangalore,394.26,Credit Card,1,17
O1582,C856,R313,2023-02-16,Mumbai,1311.58,UPI,4,53
O1583,C450,R284,2023-08-30,Chennai,684.95,UPI,2,22
O1584,C435,R256,2024-04-16,Delhi,1150.44,COD,3,16
O1585,C423,R306,2023-04-02,Hyderabad,867.25,Debit Card,3,20
O1586,C170,R247,2023-03-11,Hyderabad,634.62,Net Banking,1,55
O1587,C624,R316,2024-01-27,Pune,1233.83,Credit Card,5,29
O1588,C699,R230,2024-04-24,Mumbai,918.26,COD,3,26
O1589,C663,R311,2024-06-21,Delhi,646.79,Net Banking,1,55
O1590,C212,R246,2023-08-11,Chennai,253.44,Net Banking,1,46
O1591,C575,R333,2024-01-02,Bangalore,1353.62,COD,2,20
O1592,C569,R307,2023-07-11,Mumbai,149.66,Net Banking,1,41
O1593,C805,R271,2024-01-19,Mumbai,1308.46,Debit Card,4,27
O1594,C414,R270,2024-08-12,Delhi,603.95,Net Banking,3,37
O1595,C412,R307,2023-07-20,Chennai,995.07,Credit Card,4,24
O1596,C603,R252,2024-03-14,Pune,1391.08,Net Banking,1,28
O1597,C619,R341,2024-09-19,Chennai,312.39,UPI,1,17
O1598,C494,R215,2023-03-23,Pune,893.73,Net Banking,4,26
O1599,C474,R315,2023-10-19,Pune,1170.21,COD,2,39
O1600,C511,R272,2024-02-12,Bangalore,1160.62,UPI,1,15
O1601,C803,R273,2023-02-05,Bangalore,835.88,COD,4,46
O1602,C489,R280,2024-06-21,Delhi,974.64,Credit Card,4,38
O1603,C858,R211,2023-09-28,Chennai,1160.54,Debit Card,3,56
O1604,C516,R327,2024-03-25,Pune,1277.44,Credit Card,2,23
O1605,C862,R269,2023-03-31,Delhi,1166.54,UPI,5,15
O1606,C783,R346,2024-03-12,Pune,595.61,Debit Card,4,56
O1607,C402,R240,2023-01-04,Mumbai,1495.42,Net Banking,3,53
O1608,C803,R258,2023-03-16,Hyderabad,708.3,UPI,5,24
O1609,C193,R288,2024-10-08,Hyderabad,134.25,Debit Card,3,58
O1610,C844,R223,2024-02-03,Pune,607.66,COD,3,57
O1611,C617,R343,2024-05-09,Delhi,278.9,Debit Card,2,55
O1612,C154,R279,2023-07-27,Bangalore,270.02,COD,1,44
O1613,C634,R333,2024-08-29,Chennai,494.15,COD,2,19
O1614,C879,R331,2023-12-18,Pune,174.73,Debit Card,5,18
O1615,C170,R291,2023-10-08,Pune,1063.92,Credit Card,2,59
O1616,C558,R291,2023-02-09,Chennai,203.58,Credit Card,1,22
O1617,C712,R280,2023-05-04,Bangalore,384.61,COD,2,30
O1618,C764,R341,2024-03-16,Pune,230.06,UPI,2,15
O1619,C450,R270,2023-11-29,Mumbai,188.43,Debit Card,2,29
O1620,C267,R264,2023-04-06,Bangalore,474.85,UPI,4,38
O1621,C135,R251,2024-10-11,Mumbai,900.66,Credit Card,4,29
O1622,C576,R229,2024-08-08,Hyderabad,1450.56,UPI,2,20
O1623,C484,R298,2024-01-14,Chennai,1325.78,Net Banking,1,16
O1624,C861,R297,2024-02-19,Bangalore,1326.31,Net Banking,1,19
O1625,C161,R241,2023-09-04,Bangalore,346.49,Credit Card,1,53
O1626,C668,R338,2024-07-25,Delhi,470.87,UPI,1,55
O1627,C120,R226,2024-07-16,Delhi,206.95,Debit Card,3,48
O1628,C241,R271,2023-11-12,Chennai,1189.86,Credit Card,2,53
O1629,C485,R217,2023-09-08,Bangalore,197.74,Net Banking,2,46
O1630,C486,R276,2024-09-19,Hyderabad,879.37,Credit Card,3,43
O1631,C669,R244,2024-03-25,Pune,447.03,UPI,1,43
O1632,C835,R314,2023-07-20,Chennai,440.82,UPI,5,38
O1633,C626,R286,2024-10-05,Chennai,1487.02,UPI,5,45
O1634,C864,R339,2023-09-19,Delhi,1159.49,COD,3,38
O1635,C815,R291,2023-12-04,Hyderabad,1271.72,UPI,5,29
O1636,C579,R221,2024-02-10,Chennai,900.78,Net Banking,4,26
O1637,C783,R291,2024-04-13,Hyderabad,1319.42,Net Banking,2,34
O1638,C630,R276,2023-05-27,Chennai,1003.69,COD,5,18
O1639,C174,R224,2024-03-13,Delhi,1424.64,Net Banking,4,27
O1640,C704,R307,2023-05-15,Pune,493.87,Net Banking,2,55
O1641,C183,R334,2023-09-27,Delhi,933.45,Credit Card,4,58
O1642,C584,R308,2024-07-15,Chennai,1066.18,UPI,2,24
O1643,C678,R333,2023-10-08,Hyderabad,650.11,Credit Card,2,55
O1644,C166,R223,2023-06-08,Mumbai,1331.59,Credit Card,5,37
O1645,C292,R218,2023-08-29,Delhi,1471.72,Net Banking,3,21
O1646,C838,R282,2024-09-17,Hyderabad,791.28,Debit Card,5,26
O1647,C601,R314,2023-02-18,Delhi,646.9,UPI,1,29
O1648,C305,R208,2023-03-23,Chennai,760.71,Debit Card,4,21
O1649,C671,R311,2023-12-01,Hyderabad,1293.83,Net Banking,1,22
O1650,C586,R301,2024-10-04,Pune,1003.66,COD,2,21
O1651,C515,R247,2023-06-04,Hyderabad,162.68,Credit Card,5,57
O1652,C881,R268,2024-03-13,Bangalore,859.04,Net Banking,1,18
O1653,C668,R318,2024-04-20,Mumbai,124.22,Net Banking,1,21
O1654,C414,R244,2023-03-10,Chennai,1189.95,Debit Card,1,59
O1655,C749,R324,2024-09-07,Hyderabad,559.64,COD,2,55
O1656,C816,R213,2024-02-24,Chennai,760.81,Credit Card,2,44
O1657,C200,R333,2023-12-10,Delhi,1218.15,COD,2,32
O1658,C265,R334,2023-07-15,Delhi,165.03,COD,1,44
O1659,C278,R236,2023-01-30,Hyderabad,321.96,COD,4,21
O1660,C672,R252,2023-10-16,Bangalore,657.14,UPI,5,37
O1661,C591,R217,2024-02-13,Hyderabad,421.9,COD,5,51
O1662,C603,R237,2023-09-14,Pune,573.06,Net Banking,2,21
O1663,C859,R328,2023-08-24,Bangalore,1497.44,UPI,1,52
O1664,C733,R243,2023-01-31,Chennai,1255.58,UPI,4,43
O1665,C201,R246,2024-05-29,Hyderabad,1337.46,COD,3,48
O1666,C390,R234,2023-10-02,Chennai,1411.88,Net Banking,2,53
O1667,C467,R259,2023-07-13,Mumbai,577.31,Credit Card,3,55
O1668,C428,R289,2023-06-09,Bangalore,515.91,COD,5,59
O1669,C655,R251,2023-01-30,Hyderabad,427.69,UPI,5,32
O1670,C824,R207,2023-04-30,Mumbai,1262.16,Credit Card,4,57
O1671,C355,R306,2024-04-11,Hyderabad,1051.37,Credit Card,4,39
O1672,C556,R330,2023-10-22,Pune,430.64,UPI,3,41
O1673,C742,R341,2023-07-12,Delhi,627.79,Credit Card,5,41
O1674,C451,R295,2023-11-02,Chennai,809.4,Net Banking,4,26
O1675,C239,R225,2024-09-15,Hyderabad,839.4,Net Banking,4,37
O1676,C496,R310,2024-04-13,Bangalore,1344.22,COD,5,31
O1677,C156,R322,2024-01-30,Hyderabad,632.79,COD,5,58
O1678,C860,R250,2024-09-20,Hyderabad,1371.93,Credit Card,1,21
O1679,C173,R322,2023-01-05,Hyderabad,717.91,UPI,4,38
O1680,C469,R204,2023-12-06,Hyderabad,1144.92,Net Banking,3,21
O1681,C539,R276,2023-05-22,Bangalore,1402.36,Debit Card,2,43
O1682,C888,R200,2023-04-04,Bangalore,1370.61,COD,2,42
O1683,C237,R210,2023-05-24,Hyderabad,179.73,Net Banking,5,37
O1684,C196,R207,2024-03-01,Delhi,387.99,Credit Card,3,24
O1685,C107,R231,2024-02-21,Hyderabad,767.67,Net Banking,1,30
O1686,C229,R227,2023-01-22,Chennai,704.18,Net Banking,4,57
O1687,C268,R330,2024-06-29,Chennai,997.25,Credit Card,1,48
O1688,C615,R327,2023-08-09,Bangalore,1422.59,COD,3,39
O1689,C282,R261,2023-09-02,Chennai,257.37,COD,1,16
O1690,C119,R226,2024-09-03,Chennai,732.6,Debit Card,5,19
O1691,C778,R244,2024-05-06,Pune,369.38,Debit Card,2,28
O1692,C404,R304,2024-04-01,Hyderabad,1351.75,COD,5,45
O1693,C395,R291,2024-06-11,Hyderabad,1450.41,COD,4,54
O1694,C352,R224,2024-06-06,Hyderabad,770.18,COD,5,20
O1695,C879,R243,2024-06-15,Hyderabad,245.61,COD,3,42
O1696,C240,R341,2023-04-21,Mumbai,1199.41,Net Banking,3,23
O1697,C826,R335,2024-10-05,Hyderabad,1076.0,Debit Card,4,20
O1698,C734,R341,2023-10-19,Bangalore,596.54,Credit Card,4,31
O1699,C173,R279,2024-10-10,Bangalore,1342.37,UPI,2,54
O1700,C890,R281,2023-10-09,Mumbai,1466.16,Credit Card,1,49
O1701,C327,R334,2023-08-08,Hyderabad,881.0,UPI,2,26
O1702,C184,R287,2023-01-19,Delhi,892.02,Net Banking,5,59
O1703,C781,R326,2024-07-27,Hyderabad,516.52,Debit Card,1,32
O1704,C681,R254,2024-05-19,Bangalore,918.31,UPI,4,57
O1705,C601,R340,2023-03-31,Pune,715.5,COD,3,48
O1706,C229,R255,2024-03-27,Chennai,523.07,Net Banking,5,15
O1707,C501,R214,2023-07-09,Pune,194.06,UPI,2,29
O1708,C738,R257,2023-02-14,Delhi,453.79,COD,4,32
O1709,C353,R287,2023-09-24,Hyderabad,377.0,Net Banking,1,36
O1710,C363,R296,2023-04-03,Mumbai,858.86,UPI,1,32
O1711,C102,R343,2023-04-15,Hyderabad,942.34,COD,3,15
O1712,C243,R207,2024-07-19,Delhi,952.0,Debit Card,4,34
O1713,C809,R239,2023-01-11,Delhi,643.45,Net Banking,4,50
O1714,C470,R213,2023-03-10,Chennai,689.72,UPI,5,52
O1715,C888,R252,2023-05-08,Delhi,1267.93,COD,5,39
O1716,C428,R326,2024-04-06,Pune,766.73,Debit Card,1,30
O1717,C687,R279,2023-06-08,Chennai,1482.88,COD,2,34
O1718,C332,R314,2023-04-28,Hyderabad,715.46,Debit Card,1,52
O1719,C403,R333,2023-10-13,Hyderabad,1009.41,UPI,5,47
O1720,C261,R254,2023-05-22,Mumbai,170.51,COD,5,21
O1721,C389,R243,2023-11-12,Delhi,1014.68,COD,5,37
O1722,C553,R217,2024-02-14,Delhi,1292.0,Credit Card,1,25
O1723,C891,R215,2023-04-23,Bangalore,1419.44,Net Banking,4,47
O1724,C651,R211,2023-11-28,Chennai,1496.25,COD,2,54
O1725,C265,R347,2024-07-19,Bangalore,495.05,Debit Card,2,19
O1726,C140,R244,2023-10-26,Chennai,905.52,Net Banking,5,59
O1727,C200,R292,2023-08-29,Pune,731.01,UPI,3,55
O1728,C560,R221,2024-09-15,Chennai,889.34,Net Banking,1,22
O1729,C725,R296,2024-08-23,Hyderabad,320.43,Credit Card,4,31
O1730,C858,R246,2023-11-25,Mumbai,1298.61,UPI,5,32
O1731,C115,R228,2023-02-24,Chennai,1373.4,COD,3,41
O1732,C533,R244,2023-11-05,Chennai,729.53,UPI,5,45
O1733,C494,R276,2023-08-18,Chennai,492.6,UPI,3,18
O1734,C643,R208,2024-03-12,Mumbai,297.17,Credit Card,2,16
O1735,C560,R223,2023-12-04,Delhi,1057.27,Debit Card,3,19
O1736,C670,R214,2024-02-20,Mumbai,537.12,UPI,2,31
O1737,C646,R212,2023-12-02,Delhi,1373.35,Debit Card,2,53
O1738,C197,R290,2023-11-27,Hyderabad,1039.42,Net Banking,1,46
O1739,C749,R300,2023-03-20,Mumbai,1003.96,Credit Card,3,43
O1740,C199,R270,2023-06-14,Delhi,883.16,COD,4,30
O1741,C676,R321,2023-10-09,Hyderabad,164.09,UPI,4,15
O1742,C451,R275,2023-11-30,Hyderabad,1404.69,Debit Card,3,26
O1743,C524,R315,2023-07-05,Delhi,979.11,UPI,1,33
O1744,C828,R260,2024-09-17,Delhi,1491.69,Credit Card,4,23
O1745,C824,R325,2024-01-01,Pune,852.3,COD,5,21
O1746,C772,R200,2024-08-15,Hyderabad,1094.16,Net Banking,4,44
O1747,C522,R267,2024-02-21,Delhi,178.69,Net Banking,1,29
O1748,C700,R287,2023-11-11,Hyderabad,984.43,Debit Card,2,58
O1749,C524,R220,2024-06-07,Mumbai,1170.51,Net Banking,2,18
O1750,C807,R334,2024-09-11,Bangalore,1189.92,Debit Card,2,20
O1751,C436,R202,2024-05-19,Bangalore,1178.16,COD,1,52
O1752,C874,R250,2024-03-21,Chennai,416.8,UPI,2,49
O1753,C850,R278,2023-05-21,Delhi,1465.56,Credit Card,2,16
O1754,C706,R294,2023-04-30,Delhi,1493.25,COD,1,19
O1755,C332,R322,2023-11-08,Hyderabad,205.83,COD,5,22
O1756,C205,R205,2024-01-11,Chennai,1411.02,Net Banking,4,44
O1757,C799,R216,2024-03-22,Delhi,505.23,Net Banking,1,33
O1758,C235,R316,2023-04-18,Hyderabad,1065.0,Credit Card,1,44
O1759,C798,R259,2024-07-18,Delhi,573.36,UPI,3,45
O1760,C511,R349,2023-09-21,Hyderabad,1454.86,COD,2,30
O1761,C440,R324,2023-10-24,Delhi,242.11,Net Banking,5,52
O1762,C828,R280,2024-08-05,Pune,796.85,COD,3,36
O1763,C594,R284,2023-03-11,Hyderabad,699.27,UPI,5,47
O1764,C573,R250,2023-08-27,Pune,556.43,Debit Card,2,36
O1765,C560,R338,2024-02-22,Pune,1003.75,UPI,2,22
O1766,C412,R270,2023-02-15,Pune,283.48,COD,2,51
O1767,C740,R238,2023-06-12,Pune,1103.33,COD,4,26
O1768,C310,R268,2023-11-28,Mumbai,1472.83,Credit Card,5,19
O1769,C857,R247,2023-07-16,Chennai,1226.38,COD,5,39
O1770,C825,R324,2023-09-24,Bangalore,1304.02,Net Banking,3,43
O1771,C382,R256,2024-01-01,Mumbai,603.49,Credit Card,1,27
O1772,C699,R220,2023-01-14,Delhi,554.84,COD,2,40
O1773,C572,R281,2023-06-26,Delhi,823.87,UPI,2,36
O1774,C382,R298,2024-08-01,Chennai,164.02,COD,3,43
O1775,C890,R347,2023-07-06,Bangalore,1423.5,UPI,5,26
